id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1,Point & Tag Identification,attack-pattern,T0861,ics,None,ics-attack,collection,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05307017543859649,0
attack-pattern--25dfc8ad-bd73-4dfd-84a9-3c3d383f76e9,Device Restart/Shutdown,attack-pattern,T0816,ics,None,ics-attack,inhibit-response-function,11,0,11,0.05789473684210526,0.05789473684210526,0.0,0.0,0.05929824561403509,0
attack-pattern--2736b752-4ec5-4421-a230-8977dea7649c,User Execution,attack-pattern,T0863,ics,None,ics-attack,execution,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05730994152046783,1
attack-pattern--2877063e-1851-48d2-bcc6-bc1d2733157e,Wireless Compromise,attack-pattern,T0860,ics,None,ics-attack,initial-access,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0
attack-pattern--2883c520-7957-46ca-89bd-dab1ad53b601,Change Operating Mode,attack-pattern,T0858,ics,None,ics-attack,execution | evasion,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05413533834586466,0
attack-pattern--2900bbd8-308a-4274-b074-5b8bde8347bc,Alarm Suppression,attack-pattern,T0878,ics,None,ics-attack,inhibit-response-function,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,2
attack-pattern--2aa406ed-81c3-4c1d-ba83-cfbee5a2847a,Detect Operating Mode,attack-pattern,T0868,ics,None,ics-attack,collection,9,0,9,0.04736842105263158,0.04736842105263158,0.0,0.0,0.048987854251012146,0
attack-pattern--2bb4d762-bf4a-4bc3-9318-15cc6a354163,Loss of Protection,attack-pattern,T0837,ics,None,ics-attack,impact,1,0,1,0.005263157894736842,0.005263157894736842,0.0,0.0,0.009473684210526316,2
attack-pattern--2d0d40ad-22fa-4cc8-b264-072557e1364b,Monitor Process State,attack-pattern,T0801,ics,None,ics-attack,collection,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.03062200956937799,2
attack-pattern--2dc2b567-8821-49f9-9045-8740f3d0b958,Scripting,attack-pattern,T0853,ics,None,ics-attack,execution,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0555921052631579,1
attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9,Remote System Information Discovery,attack-pattern,T0888,ics,None,ics-attack,discovery,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.035526315789473684,2
attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3,Program Upload,attack-pattern,T0845,ics,None,ics-attack,collection,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05413533834586466,0
attack-pattern--32632a95-6856-47b9-9ab7-fea5cd7dce00,Exploit Public-Facing Application,attack-pattern,T0819,ics,None,ics-attack,initial-access,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.03684210526315789,1
attack-pattern--3405891b-16aa-4bd7-bd7c-733501f9b20f,Data from Information Repositories,attack-pattern,T0811,ics,None,ics-attack,collection,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.03684210526315789,0
attack-pattern--35392fb4-a31d-4c6a-b9f2-1c65b7f5e6b9,Transient Cyber Asset,attack-pattern,T0864,ics,None,ics-attack,initial-access,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0
attack-pattern--36e9f5bc-ac13-4da4-a2f4-01f4877d9004,Manipulate I/O Image,attack-pattern,T0835,ics,None,ics-attack,inhibit-response-function,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,0
attack-pattern--38213338-1aab-479d-949b-c81b66ccca5c,Network Sniffing,attack-pattern,T0842,ics,None,ics-attack,discovery,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.04263157894736842,4
attack-pattern--3b6b9246-43f8-4c69-ad7a-2b11cfe0a0d9,Rootkit,attack-pattern,T0851,ics,None,ics-attack,evasion | inhibit-response-function,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,0
attack-pattern--3de230d4-3e42-4041-b089-17e1128feded,Automated Collection,attack-pattern,T0802,ics,None,ics-attack,collection,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.03062200956937799,2
attack-pattern--3f1f4ccb-9be2-4ff8-8f69-dd972221169b,Block Reporting Message,attack-pattern,T0804,ics,None,ics-attack,inhibit-response-function,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.028654970760233916,2
attack-pattern--40b300ba-f553-48bf-862e-9471b220d455,Unauthorized Command Message,attack-pattern,T0855,ics,None,ics-attack,impair-process-control,13,0,13,0.06842105263157895,0.06842105263157895,0.0,0.0,0.0696594427244582,2
attack-pattern--493832d9-cea6-4b63-abe7-9a65a6473675,Data Destruction,attack-pattern,T0809,ics,None,ics-attack,inhibit-response-function,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.04245614035087719,2
attack-pattern--4c2e1408-9d68-4187-8e6b-a77bc52700ec,Manipulation of View,attack-pattern,T0832,ics,None,ics-attack,impact,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.028654970760233916,2
attack-pattern--53a26eee-1080-4d17-9762-2027d5a1b805,Indicator Removal on Host,attack-pattern,T0872,ics,None,ics-attack,evasion,4,0,4,0.021052631578947368,0.021052631578947368,0.0,0.0,0.02807017543859649,0
attack-pattern--53a48c74-0025-45f4-b04a-baa853df8204,I/O Image,attack-pattern,T0877,ics,None,ics-attack,collection,2,0,2,0.010526315789473684,0.010526315789473684,0.0,0.0,0.010526315789473684,3
attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac,Denial of View,attack-pattern,T0815,ics,None,ics-attack,impact,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.028654970760233916,2
attack-pattern--5a2610f6-9fff-41e1-bc27-575ca20383d4,Execution through API,attack-pattern,T0871,ics,None,ics-attack,execution,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.028654970760233916,0
attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3,Supply Chain Compromise,attack-pattern,T0862,ics,None,ics-attack,initial-access,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.042105263157894736,1
attack-pattern--5fa00fdd-4a55-4191-94a0-564181d7fec2,Loss of Safety,attack-pattern,T0880,ics,None,ics-attack,impact,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.018796992481203006,5
attack-pattern--63b6942d-8359-4506-bfb3-cf87aa8120ee,Loss of Productivity and Revenue,attack-pattern,T0828,ics,None,ics-attack,impact,11,0,11,0.05789473684210526,0.05789473684210526,0.0,0.0,0.06416040100250626,3
attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426,Spearphishing Attachment,attack-pattern,T0865,ics,None,ics-attack,initial-access,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0555921052631579,1
attack-pattern--77d9c726-b53e-481d-8bcc-1068aebfbb9d,Autorun Image,attack-pattern,T0895,ics,,ics-attack,execution,2,0,2,0.010526315789473684,0.010526315789473684,0.0,0.0,0.010526315789473684,3
attack-pattern--7830cfcf-b268-4ac0-a69e-73c6affbae9a,Drive-by Compromise,attack-pattern,T0817,ics,None,ics-attack,initial-access,9,0,9,0.04736842105263158,0.04736842105263158,0.0,0.0,0.0478468899521531,1
attack-pattern--83ebd22f-b401-4d59-8219-2294172cf916,Damage to Property,attack-pattern,T0879,ics,None,ics-attack,impact,4,0,4,0.021052631578947368,0.021052631578947368,0.0,0.0,0.021052631578947368,5
attack-pattern--8535b71e-3c12-4258-a4ab-40257a1becc4,Spoof Reporting Message,attack-pattern,T0856,ics,None,ics-attack,evasion | impair-process-control,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0
attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee,Exploitation of Remote Services,attack-pattern,T0866,ics,None,ics-attack,initial-access | lateral-movement,12,0,12,0.06315789473684211,0.06315789473684211,0.0,0.0,0.06447368421052631,1
attack-pattern--8bb4538f-f16f-49f0-a431-70b5444c7349,Default Credentials,attack-pattern,T0812,ics,None,ics-attack,lateral-movement,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,4
attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c,External Remote Services,attack-pattern,T0822,ics,None,ics-attack,initial-access,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,4
attack-pattern--8e7089d3-fba2-44f8-94a8-9a79c53920c4,Brute Force I/O,attack-pattern,T0806,ics,None,ics-attack,impair-process-control,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.03875598086124402,2
attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b,Adversary-in-the-Middle,attack-pattern,T0830,ics,None,ics-attack,collection,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05307017543859649,1
attack-pattern--9f947a1c-3860-48a8-8af0-a2dfa3efde03,Exploitation for Evasion,attack-pattern,T0820,ics,None,ics-attack,evasion,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.028654970760233916,1
attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb,Loss of Control,attack-pattern,T0827,ics,None,ics-attack,impact,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.035526315789473684,2
attack-pattern--ab390887-afc0-4715-826d-b1b167d522ae,Hooking,attack-pattern,T0874,ics,None,ics-attack,execution | privilege-escalation,4,0,4,0.021052631578947368,0.021052631578947368,0.0,0.0,0.02368421052631579,0
attack-pattern--b0628bfc-5376-4a38-9182-f324501cb4cf,Graphical User Interface,attack-pattern,T0823,ics,None,ics-attack,execution,2,0,2,0.010526315789473684,0.010526315789473684,0.0,0.0,0.010526315789473684,3
attack-pattern--b14395bd-5419-4ef4-9bd8-696936f509bb,Rogue Master,attack-pattern,T0848,ics,None,ics-attack,initial-access,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0
attack-pattern--b52870cc-83f3-473c-b895-72d91751030b,Native API,attack-pattern,T0834,ics,None,ics-attack,execution,4,0,4,0.021052631578947368,0.021052631578947368,0.0,0.0,0.02368421052631579,0
attack-pattern--b5b9bacb-97f2-4249-b804-47fd44de1f95,Loss of Availability,attack-pattern,T0826,ics,None,ics-attack,impact,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.03684210526315789,2
attack-pattern--b7e13ee8-182c-4f19-92a4-a88d7d855d54,Theft of Operational Information,attack-pattern,T0882,ics,None,ics-attack,impact,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.043859649122807015,0
attack-pattern--b9160e77-ea9e-4ba9-b1c8-53a3c466b13d,System Firmware,attack-pattern,T0857,ics,None,ics-attack,persistence | inhibit-response-function,16,0,16,0.08421052631578947,0.08421052631578947,0.0,0.0,0.08526315789473685,0
attack-pattern--ba203963-3182-41ac-af14-7e7ebc83cd61,Masquerading,attack-pattern,T0849,ics,None,ics-attack,evasion,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.04736842105263158,0
attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068,Program Download,attack-pattern,T0843,ics,None,ics-attack,lateral-movement,15,0,15,0.07894736842105263,0.07894736842105263,0.0,0.0,0.07925696594427244,0
attack-pattern--c267bbee-bb59-47fe-85e0-3ed210337c21,Replication Through Removable Media,attack-pattern,T0847,ics,None,ics-attack,initial-access,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,3
attack-pattern--c5e3cdbc-0387-4be9-8f83-ff5c0865f377,Screen Capture,attack-pattern,T0852,ics,None,ics-attack,collection,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,1
attack-pattern--c9a8d958-fcdb-40d2-af4c-461c8031651a,Hardcoded Credentials,attack-pattern,T0891,ics,None,ics-attack,lateral-movement | persistence,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,0
attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101,Valid Accounts,attack-pattern,T0859,ics,None,ics-attack,persistence | lateral-movement,17,0,17,0.08947368421052632,0.08947368421052632,0.0,0.0,0.08975069252077562,1
attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618,Exploitation for Privilege Escalation,attack-pattern,T0890,ics,None,ics-attack,privilege-escalation,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.03368421052631579,1
attack-pattern--d5a69cfb-fc2a-46cb-99eb-74b236db5061,Remote System Discovery,attack-pattern,T0846,ics,None,ics-attack,discovery,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.04458204334365325,2
attack-pattern--d67adac8-e3b9-44f9-9e6d-6c2a7d69dbe4,Connection Proxy,attack-pattern,T0884,ics,None,ics-attack,command-and-control,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.04263157894736842,2
attack-pattern--e076cca8-2f08-45c9-aff7-ea5ac798b387,Standard Application Layer Protocol,attack-pattern,T0869,ics,None,ics-attack,command-and-control,10,0,10,0.05263157894736842,0.05263157894736842,0.0,0.0,0.06337719298245614,1
attack-pattern--e1f9cdd2-9511-4fca-90d7-f3e92cfdd0bf,Remote Services,attack-pattern,T0886,ics,None,ics-attack,initial-access | lateral-movement,15,0,15,0.07894736842105263,0.07894736842105263,0.0,0.0,0.08005540166204986,0
attack-pattern--e33c7ecc-5a38-497f-beb2-a9a2049a4c20,Denial of Control,attack-pattern,T0813,ics,None,ics-attack,impact,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.03368421052631579,2
attack-pattern--e5de767e-f513-41cd-aa15-33f6ce5fbf92,Modify Alarm Settings,attack-pattern,T0838,ics,None,ics-attack,inhibit-response-function,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.042105263157894736,0
attack-pattern--e6c31185-8040-4267-83d3-b217b8a92f07,Commonly Used Port,attack-pattern,T0885,ics,None,ics-attack,command-and-control,8,0,8,0.042105263157894736,0.042105263157894736,0.0,0.0,0.04548872180451128,0
attack-pattern--e72425f8-9ae6-41d3-bfdb-e1b865e60722,Project File Infection,attack-pattern,T0873,ics,None,ics-attack,persistence,5,0,5,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0
attack-pattern--ea0c980c-5cf0-43a7-a049-59c4c207566e,Network Connection Enumeration,attack-pattern,T0840,ics,None,ics-attack,discovery,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.018796992481203006,3
attack-pattern--ead7bd34-186e-4c79-9a4d-b65bcce6ed9d,Lateral Tool Transfer,attack-pattern,T0867,ics,None,ics-attack,lateral-movement,9,0,9,0.04736842105263158,0.04736842105263158,0.0,0.0,0.048987854251012146,1
attack-pattern--efbf7888-f61b-4572-9c80-7e2965c60707,Module Firmware,attack-pattern,T0839,ics,None,ics-attack,persistence | impair-process-control,12,0,12,0.06315789473684211,0.06315789473684211,0.0,0.0,0.06315789473684211,0
attack-pattern--f8df6b57-14bc-425f-9a91-6f59f6799307,Internet Accessible Device,attack-pattern,T0883,ics,None,ics-attack,initial-access,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,2
attack-pattern--fa3aa267-da22-4bdd-961f-03223322a8d5,Data from Local System,attack-pattern,T0893,ics,None,ics-attack,collection,7,0,7,0.03684210526315789,0.03684210526315789,0.0,0.0,0.03684210526315789,0
attack-pattern--fab8fc7d-f27f-4fbb-9de6-44740aade05f,Change Credential,attack-pattern,T0892,ics,None,ics-attack,inhibit-response-function,3,0,3,0.015789473684210527,0.015789473684210527,0.0,0.0,0.015789473684210527,2
attack-pattern--fc5fda7e-6b2c-4457-b036-759896a2efa2,Modify Program,attack-pattern,T0889,ics,None,ics-attack,persistence,6,0,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.031578947368421054,0
campaign--46421788-b6e1-4256-b351-f8beffd1afba,2015 Ukraine Electric Power Attack,campaign,C0028,ics,,ics-attack | enterprise-attack,,0,22,22,0.11578947368421053,0.0,0.11578947368421053,0.0,0.0,2
campaign--45a98f02-852f-49b2-94c0-c63207bebbbf,Triton Safety Instrumented System Attack,campaign,C0030,ics,,ics-attack | enterprise-attack,,0,11,11,0.05789473684210526,0.0,0.05789473684210526,0.0,0.0,1
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,Dragonfly,intrusion-set,G0035,ics,,enterprise-attack | ics-attack,,0,3,3,0.015789473684210527,0.0,0.015789473684210527,0.0,0.0,1
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,HEXANE,intrusion-set,G1001,ics,,enterprise-attack | ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,19
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,APT33,intrusion-set,G0064,ics,,ics-attack | enterprise-attack,,0,3,3,0.015789473684210527,0.0,0.015789473684210527,0.0,0.0,1
intrusion-set--190242d7-73fc-4738-af68-20162f7a5aae,ALLANITE,intrusion-set,G1000,ics,,ics-attack,,0,4,4,0.021052631578947368,0.0,0.021052631578947368,0.0,0.0,1
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,Sandworm Team,intrusion-set,G0034,ics,,enterprise-attack | ics-attack | mobile-attack,,0,10,10,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,1
campaign--1169ff24-b35f-4d8d-8cf3-643a2834227f,FrostyGoop Incident,campaign,C0041,ics,,ics-attack | enterprise-attack,,0,5,5,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,2
campaign--aa73efef-1418-4dbe-b43c-87a498e97234,2016 Ukraine Electric Power Attack,campaign,C0025,ics,,enterprise-attack | ics-attack,,0,7,7,0.03684210526315789,0.0,0.03684210526315789,0.0,0.0,1
campaign--70cab19e-1745-425e-b3db-c02cd5ff157a,Maroochy Water Breach,campaign,C0020,ics,,ics-attack,,0,12,12,0.06315789473684211,0.0,0.06315789473684211,0.0,0.0,2
campaign--8fda050f-470d-4401-994e-35c1a6c301de,Unitronics Defacement Campaign,campaign,C0031,ics,,ics-attack,,0,6,6,0.031578947368421054,0.0,0.031578947368421054,0.0,0.0,2
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,Lazarus Group,intrusion-set,G0032,ics,,enterprise-attack | ics-attack,,0,2,2,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,1
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,OilRig,intrusion-set,G0049,ics,,enterprise-attack | ics-attack,,0,5,5,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,1
campaign--df8eb785-70f8-4300-b444-277ba849083d,2022 Ukraine Electric Power Attack,campaign,C0034,ics,,enterprise-attack | ics-attack,,0,5,5,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,1
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,FIN7,intrusion-set,G0046,ics,,enterprise-attack | ics-attack,,0,1,1,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0,1
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,Wizard Spider,intrusion-set,G0102,ics,,enterprise-attack | ics-attack,,0,1,1,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0,3
intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4,TEMP.Veles,intrusion-set,G0088,ics,,enterprise-attack | ics-attack,,0,3,3,0.015789473684210527,0.0,0.015789473684210527,0.0,0.0,1
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,FIN6,intrusion-set,G0037,ics,,enterprise-attack | ics-attack,,0,2,2,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,3
intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,GOLD SOUTHFIELD,intrusion-set,G0115,ics,,enterprise-attack | ics-attack,,0,1,1,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0,1
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,APT38,intrusion-set,G0082,ics,,enterprise-attack | ics-attack,,0,1,1,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0,2
intrusion-set--a07a367a-146c-45a8-a830-d3d337b9befa,CyberAv3ngers,intrusion-set,G1027,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,20
